Date,Transaction ID,Number,Description,Notes,Commodity/Currency,Void Reason,Action,Memo,Full Account Name,Account Name,Amount With Sym,Amount Num.,Reconcile,Reconcile Date,Rate/Price,Month
08/12/2015,b8e08c3bf9f54970b02b870a8932232e,,DEB PW & CA JEFFRIES CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.97,-6.97,c,,1,2015-12
08/12/2015,b8e08c3bf9f54970b02b870a8932232e,,DEB PW & CA JEFFRIES CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£6.97,6.97,n,,1,2015-12
08/12/2015,69fa63527b3b4d0fb79d0132dea675f8,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£26.14,-26.14,c,,1,2015-12
08/12/2015,69fa63527b3b4d0fb79d0132dea675f8,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£26.14,26.14,n,,1,2015-12
08/12/2015,c98e16de9e394f5499e67d406bef0864,,DEB WHOLE FOODS MARKET CD 0916    Seeds for bread and oatmeal: FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.65,-7.65,c,,1,2015-12
08/12/2015,c98e16de9e394f5499e67d406bef0864,,DEB WHOLE FOODS MARKET CD 0916    Seeds for bread and oatmeal: FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£7.65,7.65,n,,1,2015-12
11/12/2015,74c145d9a7b04eb3ae7017821079da3f,,DEB TESCO STORES 5363 CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.44,-3.44,c,,1,2015-12
11/12/2015,74c145d9a7b04eb3ae7017821079da3f,,DEB TESCO STORES 5363 CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£3.44,3.44,n,,1,2015-12
14/12/2015,63db2ed8717f4c789384368002bfe1fe,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£31.95,-31.95,c,,1,2015-12
14/12/2015,63db2ed8717f4c789384368002bfe1fe,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£31.95,31.95,n,,1,2015-12
15/12/2015,da4ee20e8bb94955a07cc2dc89c2c86b,,DD CBC CTX DD 4405090  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£150.00,-150,c,,1,2015-12
15/12/2015,da4ee20e8bb94955a07cc2dc89c2c86b,,DD CBC CTX DD 4405090  : MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£150.00,150,n,,1,2015-12
15/12/2015,2752eb5c9e544fbf9e9fed2cbbc71951,,DEB Photobox Limited CD 0916    Christmas gifts: GIFTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£66.03,-66.03,c,,1,2015-12
15/12/2015,2752eb5c9e544fbf9e9fed2cbbc71951,,DEB Photobox Limited CD 0916    Christmas gifts: GIFTS,,,,,,Expenses:Annual Expenses:Gifts:Xmas Gifts,Xmas Gifts,£66.03,66.03,n,,1,2015-12
15/12/2015,eb3f7d524471413ea742839e5be00115,,FPO TATTY BUMPKIN CHEL 100000000171830404 15DEC15 06:30  : GEORGIE_ACTIVITIES,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£30.00,-30,c,,1,2015-12
15/12/2015,eb3f7d524471413ea742839e5be00115,,FPO TATTY BUMPKIN CHEL 100000000171830404 15DEC15 06:30  : GEORGIE_ACTIVITIES,,,,,,Expenses:Monthly Expenses:Kids Entertainment,Kids Entertainment,£30.00,30,n,,1,2015-12
16/12/2015,ed9ada35402b4c849fffa52177c0e988,,DEB SAINSBURYS  000000 CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£11.50,-11.5,c,,1,2015-12
16/12/2015,ed9ada35402b4c849fffa52177c0e988,,DEB SAINSBURYS  000000 CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£11.50,11.5,n,,1,2015-12
17/12/2015,3f2e6c271c304eb9b0dd93badc387c56,,DEB JS ONLINE GROCERY CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£127.87,-127.87,c,,1,2015-12
17/12/2015,3f2e6c271c304eb9b0dd93badc387c56,,DEB JS ONLINE GROCERY CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£127.87,127.87,n,,1,2015-12
18/12/2015,3b8c1c8071c442298d56f29732807451,,CHQ LOYD BROCKWORTH    Christmas money from Gran T to Bethan: TUMBLE_DRIER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£60.00,60,c,,1,2015-12
18/12/2015,3b8c1c8071c442298d56f29732807451,,CHQ LOYD BROCKWORTH    Christmas money from Gran T to Bethan: TUMBLE_DRIER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,-£60.00,-60,n,,1,2015-12
18/12/2015,c1dedb74d4344c4292d6bb5380ae66c9,,DEB HOMEBASE LTD CD 0916    ?: CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.99,-2.99,c,,1,2015-12
18/12/2015,c1dedb74d4344c4292d6bb5380ae66c9,,DEB HOMEBASE LTD CD 0916    ?: CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£2.99,2.99,n,,1,2015-12
21/12/2015,2f1eab68816a40fa8b2be662592c98ae,,DEB CO-OPERATIVE FOOD CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£8.95,-8.95,c,,1,2015-12
21/12/2015,2f1eab68816a40fa8b2be662592c98ae,,DEB CO-OPERATIVE FOOD CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£8.95,8.95,n,,1,2015-12
21/12/2015,aa4977625198403fb80f0792a29b055c,,DEB SMITH & MANNS BUDG CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.84,-5.84,c,,1,2015-12
21/12/2015,aa4977625198403fb80f0792a29b055c,,DEB SMITH & MANNS BUDG CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£5.84,5.84,n,,1,2015-12
21/12/2015,3a3bfccaffbd4ecf9aac09bb6679b5c2,,DEB THE CHELTENHAM TRU CD 0916    Car parking for scan: TRAVEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.00,-4,c,,1,2015-12
21/12/2015,3a3bfccaffbd4ecf9aac09bb6679b5c2,,DEB THE CHELTENHAM TRU CD 0916    Car parking for scan: TRAVEL,,,,,,Expenses:Monthly Expenses:Parking,Parking,£4.00,4,n,,1,2015-12
21/12/2015,d264a24810ee40379777053829c6be42,,DEB W M MORRISON STORE CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.98,-10.98,c,,1,2015-12
21/12/2015,d264a24810ee40379777053829c6be42,,DEB W M MORRISON STORE CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£10.98,10.98,n,,1,2015-12
21/12/2015,348b63c6af70425f9b6f1852db6d6c25,,BGC 844006913361-CHB  : DEFAULT,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£82.80,82.8,c,,1,2015-12
21/12/2015,348b63c6af70425f9b6f1852db6d6c25,,BGC 844006913361-CHB  : DEFAULT,,,,,,Income:Monthly Income:Child Benefit,Child Benefit,-£82.80,-82.8,n,,1,2015-12
21/12/2015,68fbd92c8c4d4deaacdde1ea4d9ccb22,,DEB BADHAM PHARMACY LT CD 4119  : GEORGIE_CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.49,-2.49,c,,1,2015-12
21/12/2015,68fbd92c8c4d4deaacdde1ea4d9ccb22,,DEB BADHAM PHARMACY LT CD 4119  : GEORGIE_CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£2.49,2.49,n,,1,2015-12
21/12/2015,d9f8075ca3c548a4a91d2613e485e0a7,,DEB DUNELM LTD CD 0916  Bedside lamps: BEDSIDE_LAMPS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£39.96,-39.96,c,,1,2015-12
21/12/2015,d9f8075ca3c548a4a91d2613e485e0a7,,DEB DUNELM LTD CD 0916  Bedside lamps: BEDSIDE_LAMPS,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£39.96,39.96,n,,1,2015-12
21/12/2015,97985892700d48278542e9f1b546dfda,,DEB ESSO SIXWAYS SSTN CD 0916  : FUEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£37.13,-37.13,c,,1,2015-12
21/12/2015,97985892700d48278542e9f1b546dfda,,DEB ESSO SIXWAYS SSTN CD 0916  : FUEL,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£37.13,37.13,n,,1,2015-12
22/12/2015,cf9ecdaffe194b30a01f92300fd7e815,,DEB CHELTENHAM COLLEGE CD 4119    Swimming for Georgie: GEORGIE_ACTIVITIES,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£45.00,-45,c,,1,2015-12
22/12/2015,cf9ecdaffe194b30a01f92300fd7e815,,DEB CHELTENHAM COLLEGE CD 4119    Swimming for Georgie: GEORGIE_ACTIVITIES,,,,,,Expenses:Monthly Expenses:Kids Entertainment,Kids Entertainment,£45.00,45,n,,1,2015-12
22/12/2015,25bc5146f8dc47d8affa85126f7d0f21,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.45,-10.45,c,,1,2015-12
22/12/2015,25bc5146f8dc47d8affa85126f7d0f21,,DEB SAINSBURYS S/MKTS CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£10.45,10.45,n,,1,2015-12
22/12/2015,94c0c06976d04e399ad8452207bd3545,,DEB WWW.DECORATINGWARE CD 0916    Paint for Shed: SHED_REFURB_2015,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£81.39,-81.39,c,,1,2015-12
22/12/2015,94c0c06976d04e399ad8452207bd3545,,DEB WWW.DECORATINGWARE CD 0916    Paint for Shed: SHED_REFURB_2015,,,,,,Expenses:Other Expenses:House Improvement:Shed Refurb 2015,Shed Refurb 2015,£81.39,81.39,n,,1,2015-12
22/12/2015,792ae53d7dc34923ad43909b23e9eeab,,FPI BAE SYSTEMS APPLIE DETICA 05023242612387000N  : SPLIT,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,"£2,113.91",2113.91,c,,1,2015-12
22/12/2015,792ae53d7dc34923ad43909b23e9eeab,,FPI BAE SYSTEMS APPLIE DETICA 05023242612387000N  : SPLIT,,,,,,Liabilities:Loans:C2W_MTB,C2W_MTB,£56.66,56.66,n,,1,2015-12
22/12/2015,792ae53d7dc34923ad43909b23e9eeab,,FPI BAE SYSTEMS APPLIE DETICA 05023242612387000N  : SPLIT,,,,,,Income:Monthly Income:Rich Salary,Rich Salary,"-£2,170.57",-2170.57,n,,1,2015-12
23/12/2015,de2b8570ca154b36b69f4d18fd2e41d2,,DD NATIONWIDE B S 70846964141  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£734.22,-734.22,c,,1,2015-12
23/12/2015,de2b8570ca154b36b69f4d18fd2e41d2,,DD NATIONWIDE B S 70846964141  : MONTHLY_BILLS,,,,,,Liabilities:Loans:Mortgage Loan,Mortgage Loan,£734.22,734.22,n,,1,2015-12
23/12/2015,fb82d5e2b1304c55b273cf9c15982054,,DEB BOOKDEPOSITORY.COM CD 4119    Christmas Gift for Elianah: GIFTS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.39,-4.39,c,,1,2015-12
23/12/2015,fb82d5e2b1304c55b273cf9c15982054,,DEB BOOKDEPOSITORY.COM CD 4119    Christmas Gift for Elianah: GIFTS,,,,,,Expenses:Annual Expenses:Gifts:Xmas Gifts,Xmas Gifts,£4.39,4.39,n,,1,2015-12
23/12/2015,38cc69553b9042bb8bde368eb8bf63c9,,DEB SAINSBURYS S/MKTS CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.60,-6.6,c,,1,2015-12
23/12/2015,38cc69553b9042bb8bde368eb8bf63c9,,DEB SAINSBURYS S/MKTS CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£6.60,6.6,n,,1,2015-12
23/12/2015,bfa90bb801e6421da2337e2179a73139,,DEB UPT CHELTENHAM G H CD 4119  : TRAVEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.60,-3.6,c,,1,2015-12
23/12/2015,bfa90bb801e6421da2337e2179a73139,,DEB UPT CHELTENHAM G H CD 4119  : TRAVEL,,,,,,Expenses:Monthly Expenses:Parking,Parking,£3.60,3.6,n,,1,2015-12
23/12/2015,c987903ac2554b62afb0d4ca200810ae,,DEB W M MORRISON STORE CD 4119  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.00,-2,c,,1,2015-12
23/12/2015,c987903ac2554b62afb0d4ca200810ae,,DEB W M MORRISON STORE CD 4119  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£2.00,2,n,,1,2015-12
24/12/2015,68328e088f8f45508f1bae14151e8c4f,,DEB SPAR CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.99,-2.99,c,,1,2015-12
24/12/2015,68328e088f8f45508f1bae14151e8c4f,,DEB SPAR CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£2.99,2.99,n,,1,2015-12
29/12/2015,f8936085ac8e479799588bf29cf4e1c8,,DEB STEWARTS OF BAKEWE CD 0916     Christmas thankyou cards: CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.40,-5.4,c,,1,2015-12
29/12/2015,f8936085ac8e479799588bf29cf4e1c8,,DEB STEWARTS OF BAKEWE CD 0916     Christmas thankyou cards: CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£5.40,5.4,n,,1,2015-12
29/12/2015,3bb0d58ca5a74e19a8a40af9366563f8,,DD GOOD ENERGY GAS GE236115G  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£41.00,-41,c,,1,2015-12
29/12/2015,3bb0d58ca5a74e19a8a40af9366563f8,,DD GOOD ENERGY GAS GE236115G  : MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Electric and Gas,Electric and Gas,£41.00,41,n,,1,2015-12
29/12/2015,221dfab55bd44f51bc69c8fc8fc4b95d,,DD GOOD ENERGY LTD GE236115E  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£34.00,-34,c,,1,2015-12
29/12/2015,221dfab55bd44f51bc69c8fc8fc4b95d,,DD GOOD ENERGY LTD GE236115E  : MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Electric and Gas,Electric and Gas,£34.00,34,n,,1,2015-12
29/12/2015,1a490e13520b42d7b8012da8adb13e75,,DD PNET2673298-1 PNET2673298-1  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.49,-22.49,c,,1,2015-12
29/12/2015,1a490e13520b42d7b8012da8adb13e75,,DD PNET2673298-1 PNET2673298-1  : MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£22.49,22.49,n,,1,2015-12
29/12/2015,dfa5cd4ece7d43ceb4fc436fa63c1d8a,,DD ROYALLONDONBRIGHTG 71504800028160768M  : MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£57.57,-57.57,c,,1,2015-12
29/12/2015,dfa5cd4ece7d43ceb4fc436fa63c1d8a,,DD ROYALLONDONBRIGHTG 71504800028160768M  : MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Life Insurance,Life Insurance,£57.57,57.57,n,,1,2015-12
29/12/2015,9a094e30eb614ab7b340bfc3c3f2ede2,,DEB RISING BRIDGE 438 CD 0916  : FUEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£33.99,-33.99,c,,1,2015-12
29/12/2015,9a094e30eb614ab7b340bfc3c3f2ede2,,DEB RISING BRIDGE 438 CD 0916  : FUEL,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£33.99,33.99,n,,1,2015-12
29/12/2015,451af4ffd5234fab94e7fd7b66c407ca,,DEB WHICH? CD 0916    Trial of which magazine: CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.00,-1,c,,1,2015-12
29/12/2015,451af4ffd5234fab94e7fd7b66c407ca,,DEB WHICH? CD 0916    Trial of which magazine: CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£1.00,1,n,,1,2015-12
30/12/2015,3af3907b0cf840f9b110d600846a0d3b,,CHQ LOYD BROCKWORTH    Cash of cheques from Gran T - 100 and Gran Gray-30: TUMBLE_DRIER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£130.00,130,c,,1,2015-12
30/12/2015,3af3907b0cf840f9b110d600846a0d3b,,CHQ LOYD BROCKWORTH    Cash of cheques from Gran T - 100 and Gran Gray-30: TUMBLE_DRIER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,-£130.00,-130,n,,1,2015-12
31/12/2015,63e851ebdbcb4fd694c5065999a7c824,,DEB TESCO STORES 5363 CD 0916  : FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£79.66,-79.66,c,,1,2015-12
31/12/2015,63e851ebdbcb4fd694c5065999a7c824,,DEB TESCO STORES 5363 CD 0916  : FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£79.66,79.66,n,,1,2015-12
31/12/2015,7e2fb50f7bf04be9b4f7a57f5a9ae573,,DEB WWW.MARKSELECTRICA CD 0916    Tumble drier: TUMBLE_DRIER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£249.99,-249.99,c,,1,2015-12
31/12/2015,7e2fb50f7bf04be9b4f7a57f5a9ae573,,DEB WWW.MARKSELECTRICA CD 0916    Tumble drier: TUMBLE_DRIER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£249.99,249.99,n,,1,2015-12
01/01/2016,5ae8e61fd6ce4cf983c7b64ddb81f5f1,,Budget:RICH_TRANSFER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£26.67,-26.67,n,,1,2016-01
01/01/2016,5ae8e61fd6ce4cf983c7b64ddb81f5f1,,Budget:RICH_TRANSFER,,,,,,Assets:Current Account:Rich Sudo Account,Rich Sudo Account,£26.67,26.67,c,,1,2016-01
04/01/2016,5b4fc85a8da941a5a415b66d125d5309,,ACCOUNT FEE  :MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£17.00,-17,c,,1,2016-01
04/01/2016,5b4fc85a8da941a5a415b66d125d5309,,ACCOUNT FEE  :MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,£17.00,17,n,,1,2016-01
04/01/2016,206ad338bf3a481f81c7150284e96c91,,CO-OPERATIVE FOOD CD 4119  :FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.85,-5.85,c,,1,2016-01
04/01/2016,206ad338bf3a481f81c7150284e96c91,,CO-OPERATIVE FOOD CD 4119  :FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£5.85,5.85,n,,1,2016-01
04/01/2016,9565743d9c4c46f6adfc694453ccd17f,,H3G 963645976101301215  :MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2016-01
04/01/2016,9565743d9c4c46f6adfc694453ccd17f,,H3G 963645976101301215  :MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£10.00,10,n,,1,2016-01
04/01/2016,df5418a9fc2f454d9bcd2d961b1aff73,,PW & CA JEFFRIES CD 0916  :FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£37.46,-37.46,c,,1,2016-01
04/01/2016,df5418a9fc2f454d9bcd2d961b1aff73,,PW & CA JEFFRIES CD 0916  :FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£37.46,37.46,n,,1,2016-01
04/01/2016,b5aed00fe8114771922c8be8844f3e2b,,SAINSBURYS S/MKTS CD 0916  :FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.65,-2.65,c,,1,2016-01
04/01/2016,b5aed00fe8114771922c8be8844f3e2b,,SAINSBURYS S/MKTS CD 0916  :FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£2.65,2.65,n,,1,2016-01
04/01/2016,f5ec22e3920c4afcae3ee7a6ef863c6b,,SCREWFIX DIRECT CD 0916    Box spanner for kitchen tap fix:HOUSE_MAINTENANCE,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2016-01
04/01/2016,f5ec22e3920c4afcae3ee7a6ef863c6b,,SCREWFIX DIRECT CD 0916    Box spanner for kitchen tap fix:HOUSE_MAINTENANCE,,,,,,Expenses:Annual Expenses:House Maintainance,House Maintainance,£10.00,10,n,,1,2016-01
04/01/2016,b032522838864886843860e74f4491e7,,THE ORGANIC FARM S CD 0916    Hot drink out:LEISURE,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.70,-6.7,c,,1,2016-01
04/01/2016,b032522838864886843860e74f4491e7,,THE ORGANIC FARM S CD 0916    Hot drink out:LEISURE,,,,,,Expenses:Monthly Expenses:Leisure,Leisure,£6.70,6.7,n,,1,2016-01
06/01/2016,b294fc95b7aa4c81a049b522e1de5ec3,,CLUB LLOYDS WAIVED  :MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£5.00,5,c,,1,2016-01
06/01/2016,b294fc95b7aa4c81a049b522e1de5ec3,,CLUB LLOYDS WAIVED  :MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,-£5.00,-5,n,,1,2016-01
06/01/2016,3771b73f16264a4d90be7993f3055dcb,,THE CHELTENHAM TRU CD 4119    Car parking for scan:TRAVEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.00,-4,c,,1,2016-01
06/01/2016,3771b73f16264a4d90be7993f3055dcb,,THE CHELTENHAM TRU CD 4119    Car parking for scan:TRAVEL,,,,,,Expenses:Monthly Expenses:Parking,Parking,£4.00,4,n,,1,2016-01
06/01/2016,9217604ca2ae4d649ec79937e7548b91,,A PATCHETT G BALANCE BIKE    Aleds xmas gift for Georgie:DEBT_CLOSED,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£35.00,35,c,,1,2016-01
06/01/2016,9217604ca2ae4d649ec79937e7548b91,,A PATCHETT G BALANCE BIKE    Aleds xmas gift for Georgie:DEBT_CLOSED,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,-£35.00,-35,n,,1,2016-01
06/01/2016,1e40815110e84f76a8d62b9d23103aa0,,CLUB LLOYDS FEE  :MONTHLY_BILLS,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.00,-5,c,,1,2016-01
06/01/2016,1e40815110e84f76a8d62b9d23103aa0,,CLUB LLOYDS FEE  :MONTHLY_BILLS,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,£5.00,5,n,,1,2016-01
08/01/2016,ba6166a155b943aea1d4219c22f8a77b,,TEX CHELTENHAM SST CD 0916  :FUEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£39.32,-39.32,c,,1,2016-01
08/01/2016,ba6166a155b943aea1d4219c22f8a77b,,TEX CHELTENHAM SST CD 0916  :FUEL,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£39.32,39.32,n,,1,2016-01
11/01/2016,b57c4370a44d473b8d94234a4841089f,,COTTESWOLD DAIRY L 500000000178300930 11JAN16 20:56  :FOOD,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£27.69,-27.69,c,,1,2016-01
11/01/2016,b57c4370a44d473b8d94234a4841089f,,COTTESWOLD DAIRY L 500000000178300930 11JAN16 20:56  :FOOD,,,,,,Expenses:Monthly Expenses:Food,Food,£27.69,27.69,n,,1,2016-01
11/01/2016,cd1a1e6dd7e24cbc964019c5a19d3ef0,,HANNAH GRAY HANNNAH 00151471632BBDDRFH    Hannah contribution for staying with us:HANNAH_STAY_2015,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£203.63,203.63,c,,1,2016-01
11/01/2016,cd1a1e6dd7e24cbc964019c5a19d3ef0,,HANNAH GRAY HANNNAH 00151471632BBDDRFH    Hannah contribution for staying with us:HANNAH_STAY_2015,,,,,,Income:Other Income:Hannah Stay 2015,Hannah Stay 2015,-£203.63,-203.63,n,,1,2016-01
11/01/2016,ffc2a2a87cf2480591df4729df82c8ad,,TFL.GOV.UK/CP CD 0916  :TRAVEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2016-01
11/01/2016,ffc2a2a87cf2480591df4729df82c8ad,,TFL.GOV.UK/CP CD 0916  :TRAVEL,,,,,,Expenses:Monthly Expenses:Public Transportation,Public Transportation,£3.00,3,n,,1,2016-01
11/01/2016,32a9cc26292f47a69eef13887ae5aa14,,WWW.ENTRYCENTRAL.C CD 0916    HONC online entry:SPLIT,,CURRENCY::GBP,,,Others HONC ENtry,Assets:Current Account:Monthly,Monthly,-£72.00,-72,c,,1,2016-01
11/01/2016,32a9cc26292f47a69eef13887ae5aa14,,WWW.ENTRYCENTRAL.C CD 0916    HONC online entry:SPLIT,,,,,Others HONC ENtry,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£72.00,72,n,,1,2016-01
11/01/2016,32a9cc26292f47a69eef13887ae5aa14,,WWW.ENTRYCENTRAL.C CD 0916    HONC online entry:SPLIT,,,,,Others HONC ENtry,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£18.00,18,n,,1,2016-01
11/01/2016,32a9cc26292f47a69eef13887ae5aa14,,WWW.ENTRYCENTRAL.C CD 0916    HONC online entry:SPLIT,,,,,Others HONC ENtry,Assets:Current Account:Rich Sudo Account,Rich Sudo Account,-£18.00,-18,n,,1,2016-01
11/01/2016,e6660a763be1455b9a7933d6bb334e31,,T K MAXX CD 4119    Georgie sleep suit:GEORGIE_CONSUMER,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£17.04,-17.04,c,,1,2016-01
11/01/2016,e6660a763be1455b9a7933d6bb334e31,,T K MAXX CD 4119    Georgie sleep suit:GEORGIE_CONSUMER,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£17.04,17.04,n,,1,2016-01
11/01/2016,4e5903fe908f4c7aa1c784a46de31c1a,,TFL.GOV.UK/CP CD 4119    London travel:TRAVEL,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2016-01
